stop_id,line_id,machine_id,stop_type,start_time,end_time,duration_minutes,description,operator,resolved
8681,L2,M2-4,Nettoyage,2025-07-19 13:31:26.637849,2025-07-19 14:55:26.637849,84,Nettoyage sur M2-4,OP11,True
8682,L2,M2-3,Attente_Materiel,2025-07-19 09:37:26.637849,2025-07-19 10:20:26.637849,43,Attente_Materiel sur M2-3,OP4,True
8683,L2,M2-2,Panne_Electrique,2025-07-19 16:28:26.637849,2025-07-19 16:45:26.637849,17,Panne_Electrique sur M2-2,OP14,True
8684,L2,M2-1,Maintenance_Preventive,2025-07-19 16:57:26.637849,2025-07-19 17:11:26.637849,14,Maintenance_Preventive sur M2-1,OP2,True
8685,L2,M2-2,Panne_Electrique,2025-07-19 13:29:26.637849,2025-07-19 15:03:26.637849,94,Panne_Electrique sur M2-2,OP14,True
8686,L3,M3-1,Probleme_Qualite,2025-07-19 16:46:26.637849,2025-07-19 18:28:26.637849,102,Probleme_Qualite sur M3-1,OP1,True
8687,L3,M3-1,Probleme_Qualite,2025-07-19 07:29:26.637849,2025-07-19 08:09:26.637849,40,Probleme_Qualite sur M3-1,OP7,True
8688,L3,M3-2,Nettoyage,2025-07-19 17:56:26.637849,2025-07-19 18:47:26.637849,51,Nettoyage sur M3-2,OP4,True
8689,L3,M3-2,Panne_Mecanique,2025-07-19 18:04:26.637849,2025-07-19 18:23:26.637849,19,Panne_Mecanique sur M3-2,OP6,True
8690,L3,M3-1,Changement_Format,2025-07-19 07:16:26.637849,2025-07-19 08:40:26.637849,84,Changement_Format sur M3-1,OP11,True
8691,L3,M3-2,Reglage,2025-07-19 12:51:26.637849,2025-07-19 13:57:26.637849,66,Reglage sur M3-2,OP14,True
8692,L3,M3-2,Attente_Materiel,2025-07-19 14:34:26.637849,2025-07-19 14:41:26.637849,7,Attente_Materiel sur M3-2,OP8,True
8693,L3,M3-2,Panne_Electrique,2025-07-19 09:11:26.637849,2025-07-19 10:29:26.637849,78,Panne_Electrique sur M3-2,OP1,True
8694,L3,M3-2,Reglage,2025-07-19 11:08:26.637849,2025-07-19 12:18:26.637849,70,Reglage sur M3-2,OP4,True
8695,L3,M3-2,Bourrage,2025-07-19 09:55:26.637849,2025-07-19 10:26:26.637849,31,Bourrage sur M3-2,OP2,True
8696,L3,M3-2,Maintenance_Preventive,2025-07-19 10:59:26.637849,2025-07-19 12:02:26.637849,63,Maintenance_Preventive sur M3-2,OP1,True
8697,L1,M1-1,Probleme_Qualite,2025-07-22 14:52:26.637849,2025-07-22 16:00:26.637849,68,Probleme_Qualite sur M1-1,OP13,True
8698,L1,M1-2,Changement_Format,2025-07-22 17:18:26.637849,2025-07-22 18:50:26.637849,92,Changement_Format sur M1-2,OP5,True
8699,L1,M1-3,Attente_Materiel,2025-07-22 06:34:26.637849,2025-07-22 07:46:26.637849,72,Attente_Materiel sur M1-3,OP10,True
8700,L1,M1-3,Attente_Operateur,2025-07-22 10:46:26.637849,2025-07-22 11:33:26.637849,47,Attente_Operateur sur M1-3,OP6,True
8701,L1,M1-3,Panne_Electrique,2025-07-22 15:47:26.637849,2025-07-22 17:19:26.637849,92,Panne_Electrique sur M1-3,OP13,True
8702,L2,M2-3,Attente_Operateur,2025-07-22 06:29:26.637849,2025-07-22 06:43:26.637849,14,Attente_Operateur sur M2-3,OP14,True
8703,L2,M2-2,Panne_Mecanique,2025-07-22 20:12:26.637849,2025-07-22 21:46:26.637849,94,Panne_Mecanique sur M2-2,OP4,True
8704,L2,M2-4,Bourrage,2025-07-22 07:14:26.637849,2025-07-22 08:32:26.637849,78,Bourrage sur M2-4,OP6,True
8705,L2,M2-2,Reglage,2025-07-22 17:33:26.637849,2025-07-22 18:11:26.637849,38,Reglage sur M2-2,OP11,True
8706,L2,M2-4,Bourrage,2025-07-22 06:45:26.637849,2025-07-22 07:55:26.637849,70,Bourrage sur M2-4,OP9,True
8707,L2,M2-1,Bourrage,2025-07-22 16:35:26.637849,2025-07-22 17:37:26.637849,62,Bourrage sur M2-1,OP1,True
8708,L2,M2-3,Attente_Materiel,2025-07-22 12:46:26.637849,2025-07-22 14:04:26.637849,78,Attente_Materiel sur M2-3,OP6,True
8709,L2,M2-2,Changement_Format,2025-07-22 15:17:26.637849,2025-07-22 15:45:26.637849,28,Changement_Format sur M2-2,OP12,True
8710,L2,M2-2,Probleme_Qualite,2025-07-22 09:26:26.637849,2025-07-22 09:54:26.637849,28,Probleme_Qualite sur M2-2,OP9,True
8711,L2,M2-4,Panne_Electrique,2025-07-22 09:38:26.637849,2025-07-22 10:20:26.637849,42,Panne_Electrique sur M2-4,OP6,True
8712,L2,M2-3,Panne_Mecanique,2025-07-22 13:52:26.637849,2025-07-22 15:01:26.637849,69,Panne_Mecanique sur M2-3,OP1,True
8713,L2,M2-3,Attente_Operateur,2025-07-22 07:33:26.637849,2025-07-22 09:22:26.637849,109,Attente_Operateur sur M2-3,OP10,True
8714,L2,M2-2,Probleme_Qualite,2025-07-22 21:03:26.637849,2025-07-22 21:43:26.637849,40,Probleme_Qualite sur M2-2,OP2,True
8715,L2,M2-3,Panne_Mecanique,2025-07-22 20:03:26.637849,2025-07-22 20:12:26.637849,9,Panne_Mecanique sur M2-3,OP6,True
8716,L2,M2-3,Probleme_Qualite,2025-07-22 06:03:26.637849,2025-07-22 07:16:26.637849,73,Probleme_Qualite sur M2-3,OP11,True
8717,L3,M3-1,Bourrage,2025-07-22 16:18:26.637849,2025-07-22 17:50:26.637849,92,Bourrage sur M3-1,OP10,True
8718,L3,M3-1,Maintenance_Preventive,2025-07-22 12:51:26.637849,2025-07-22 13:28:26.637849,37,Maintenance_Preventive sur M3-1,OP11,True
8719,L3,M3-1,Attente_Materiel,2025-07-22 07:03:26.637849,2025-07-22 07:32:26.637849,29,Attente_Materiel sur M3-1,OP8,True
8720,L3,M3-1,Changement_Format,2025-07-22 20:30:26.637849,2025-07-22 20:58:26.637849,28,Changement_Format sur M3-1,OP11,True
8721,L3,M3-1,Bourrage,2025-07-22 20:17:26.637849,2025-07-22 21:03:26.637849,46,Bourrage sur M3-1,OP11,True
8722,L3,M3-1,Nettoyage,2025-07-22 16:29:26.637849,2025-07-22 17:07:26.637849,38,Nettoyage sur M3-1,OP9,True
8723,L3,M3-1,Maintenance_Preventive,2025-07-22 05:39:26.637849,2025-07-22 07:17:26.637849,98,Maintenance_Preventive sur M3-1,OP11,True
8724,L3,M3-2,Nettoyage,2025-07-22 15:00:26.637849,2025-07-22 15:33:26.637849,33,Nettoyage sur M3-2,OP11,True
8725,L3,M3-2,Panne_Mecanique,2025-07-22 12:19:26.637849,2025-07-22 13:49:26.637849,90,Panne_Mecanique sur M3-2,OP11,True
8726,L1,M1-1,Bourrage,2025-07-23 13:53:26.637849,2025-07-23 14:26:26.637849,33,Bourrage sur M1-1,OP13,True
8727,L1,M1-2,Bourrage,2025-07-23 06:23:26.637849,2025-07-23 07:30:26.637849,67,Bourrage sur M1-2,OP3,True
8728,L1,M1-3,Maintenance_Preventive,2025-07-23 13:14:26.637849,2025-07-23 13:43:26.637849,29,Maintenance_Preventive sur M1-3,OP10,True
8729,L1,M1-3,Nettoyage,2025-07-23 16:36:26.637849,2025-07-23 18:21:26.637849,105,Nettoyage sur M1-3,OP1,True
8730,L1,M1-1,Panne_Mecanique,2025-07-23 07:36:26.637849,2025-07-23 07:51:26.637849,15,Panne_Mecanique sur M1-1,OP12,True
8731,L1,M1-1,Panne_Mecanique,2025-07-23 07:00:26.637849,2025-07-23 08:38:26.637849,98,Panne_Mecanique sur M1-1,OP4,True
8732,L1,M1-3,Nettoyage,2025-07-23 11:19:26.637849,2025-07-23 12:39:26.637849,80,Nettoyage sur M1-3,OP13,True
8733,L1,M1-1,Attente_Materiel,2025-07-23 14:28:26.637849,2025-07-23 15:14:26.637849,46,Attente_Materiel sur M1-1,OP9,True
8734,L1,M1-1,Reglage,2025-07-23 14:47:26.637849,2025-07-23 16:39:26.637849,112,Reglage sur M1-1,OP12,True
8735,L1,M1-1,Attente_Materiel,2025-07-23 14:29:26.637849,2025-07-23 14:54:26.637849,25,Attente_Materiel sur M1-1,OP13,True
8736,L1,M1-1,Changement_Format,2025-07-23 15:51:26.637849,2025-07-23 17:05:26.637849,74,Changement_Format sur M1-1,OP10,True
8737,L1,M1-2,Panne_Electrique,2025-07-23 19:04:26.637849,2025-07-23 19:40:26.637849,36,Panne_Electrique sur M1-2,OP2,True
8738,L2,M2-1,Panne_Electrique,2025-07-23 20:35:26.637849,2025-07-23 21:09:26.637849,34,Panne_Electrique sur M2-1,OP4,True
8739,L2,M2-4,Bourrage,2025-07-23 16:44:26.637849,2025-07-23 17:38:26.637849,54,Bourrage sur M2-4,OP6,True
8740,L2,M2-3,Nettoyage,2025-07-23 19:00:26.637849,2025-07-23 19:41:26.637849,41,Nettoyage sur M2-3,OP11,True
8741,L2,M2-1,Attente_Materiel,2025-07-23 12:31:26.637849,2025-07-23 14:16:26.637849,105,Attente_Materiel sur M2-1,OP14,True
8742,L2,M2-1,Probleme_Qualite,2025-07-23 08:24:26.637849,2025-07-23 09:52:26.637849,88,Probleme_Qualite sur M2-1,OP7,True
8743,L2,M2-3,Panne_Mecanique,2025-07-23 20:55:26.637849,2025-07-23 21:27:26.637849,32,Panne_Mecanique sur M2-3,OP14,True
8744,L2,M2-4,Attente_Materiel,2025-07-23 20:41:26.637849,2025-07-23 22:17:26.637849,96,Attente_Materiel sur M2-4,OP7,True
8745,L3,M3-1,Attente_Materiel,2025-07-23 08:57:26.637849,2025-07-23 09:20:26.637849,23,Attente_Materiel sur M3-1,OP3,True
8746,L3,M3-2,Probleme_Qualite,2025-07-23 11:03:26.637849,2025-07-23 12:50:26.637849,107,Probleme_Qualite sur M3-2,OP4,True
8747,L3,M3-1,Bourrage,2025-07-23 07:46:26.637849,2025-07-23 08:01:26.637849,15,Bourrage sur M3-1,OP8,True
8748,L1,M1-3,Attente_Operateur,2025-07-24 05:20:26.637849,2025-07-24 05:55:26.637849,35,Attente_Operateur sur M1-3,OP6,True
8749,L1,M1-3,Panne_Electrique,2025-07-24 21:15:26.637849,2025-07-24 21:37:26.637849,22,Panne_Electrique sur M1-3,OP7,True
8750,L1,M1-3,Probleme_Qualite,2025-07-24 06:09:26.637849,2025-07-24 08:04:26.637849,115,Probleme_Qualite sur M1-3,OP1,True
8751,L1,M1-2,Changement_Format,2025-07-24 19:16:26.637849,2025-07-24 20:19:26.637849,63,Changement_Format sur M1-2,OP8,True
8752,L1,M1-2,Attente_Operateur,2025-07-24 17:05:26.637849,2025-07-24 18:21:26.637849,76,Attente_Operateur sur M1-2,OP11,True
8753,L1,M1-2,Panne_Mecanique,2025-07-24 06:24:26.637849,2025-07-24 08:09:26.637849,105,Panne_Mecanique sur M1-2,OP3,True
8754,L1,M1-3,Panne_Mecanique,2025-07-24 11:07:26.637849,2025-07-24 13:02:26.637849,115,Panne_Mecanique sur M1-3,OP11,True
8755,L1,M1-1,Maintenance_Preventive,2025-07-24 08:37:26.637849,2025-07-24 10:05:26.637849,88,Maintenance_Preventive sur M1-1,OP3,True
8756,L1,M1-3,Bourrage,2025-07-24 13:10:26.637849,2025-07-24 13:43:26.637849,33,Bourrage sur M1-3,OP2,True
8757,L1,M1-2,Attente_Materiel,2025-07-24 19:15:26.637849,2025-07-24 19:33:26.637849,18,Attente_Materiel sur M1-2,OP10,True
8758,L2,M2-4,Panne_Mecanique,2025-07-24 09:38:26.637849,2025-07-24 10:25:26.637849,47,Panne_Mecanique sur M2-4,OP1,True
8759,L2,M2-2,Changement_Format,2025-07-24 18:24:26.637849,2025-07-24 20:19:26.637849,115,Changement_Format sur M2-2,OP11,True
8760,L2,M2-3,Attente_Materiel,2025-07-24 07:33:26.637849,2025-07-24 08:38:26.637849,65,Attente_Materiel sur M2-3,OP2,True
8761,L2,M2-4,Nettoyage,2025-07-24 21:19:26.637849,2025-07-24 21:34:26.637849,15,Nettoyage sur M2-4,OP3,True
8762,L2,M2-2,Nettoyage,2025-07-24 10:23:26.637849,2025-07-24 11:50:26.637849,87,Nettoyage sur M2-2,OP11,True
8763,L2,M2-3,Bourrage,2025-07-24 19:33:26.637849,2025-07-24 19:45:26.637849,12,Bourrage sur M2-3,OP8,True
8764,L2,M2-2,Attente_Operateur,2025-07-24 16:17:26.637849,2025-07-24 18:11:26.637849,114,Attente_Operateur sur M2-2,OP9,True
8765,L2,M2-1,Maintenance_Preventive,2025-07-24 14:23:26.637849,2025-07-24 15:58:26.637849,95,Maintenance_Preventive sur M2-1,OP8,True
8766,L2,M2-1,Reglage,2025-07-24 12:11:26.637849,2025-07-24 12:22:26.637849,11,Reglage sur M2-1,OP6,True
8767,L2,M2-4,Maintenance_Preventive,2025-07-24 13:31:26.637849,2025-07-24 14:33:26.637849,62,Maintenance_Preventive sur M2-4,OP2,True
8768,L3,M3-1,Attente_Operateur,2025-07-24 18:33:26.637849,2025-07-24 20:16:26.637849,103,Attente_Operateur sur M3-1,OP1,True
8769,L3,M3-1,Panne_Mecanique,2025-07-24 18:38:26.637849,2025-07-24 19:20:26.637849,42,Panne_Mecanique sur M3-1,OP10,True
8770,L3,M3-2,Probleme_Qualite,2025-07-24 15:00:26.637849,2025-07-24 15:28:26.637849,28,Probleme_Qualite sur M3-2,OP4,True
8771,L3,M3-2,Panne_Electrique,2025-07-24 15:05:26.637849,2025-07-24 15:28:26.637849,23,Panne_Electrique sur M3-2,OP8,True
8772,L3,M3-2,Reglage,2025-07-24 10:30:26.637849,2025-07-24 11:44:26.637849,74,Reglage sur M3-2,OP9,True
8773,L1,M1-1,Maintenance_Preventive,2025-07-25 09:46:26.637849,2025-07-25 10:17:26.637849,31,Maintenance_Preventive sur M1-1,OP5,True
8774,L1,M1-1,Probleme_Qualite,2025-07-25 11:13:26.637849,2025-07-25 12:47:26.637849,94,Probleme_Qualite sur M1-1,OP10,True
8775,L1,M1-1,Reglage,2025-07-25 06:13:26.637849,2025-07-25 06:18:26.637849,5,Reglage sur M1-1,OP5,True
8776,L1,M1-2,Reglage,2025-07-25 06:06:26.637849,2025-07-25 07:30:26.637849,84,Reglage sur M1-2,OP5,True
8777,L1,M1-1,Panne_Mecanique,2025-07-25 13:29:26.637849,2025-07-25 14:29:26.637849,60,Panne_Mecanique sur M1-1,OP4,True
8778,L1,M1-3,Maintenance_Preventive,2025-07-25 16:48:26.637849,2025-07-25 18:42:26.637849,114,Maintenance_Preventive sur M1-3,OP3,True
8779,L1,M1-2,Probleme_Qualite,2025-07-25 14:44:26.637849,2025-07-25 16:28:26.637849,104,Probleme_Qualite sur M1-2,OP2,True
8780,L1,M1-1,Probleme_Qualite,2025-07-25 18:14:26.637849,2025-07-25 18:41:26.637849,27,Probleme_Qualite sur M1-1,OP12,True
8781,L1,M1-3,Changement_Format,2025-07-25 19:51:26.637849,2025-07-25 20:49:26.637849,58,Changement_Format sur M1-3,OP4,True
8782,L1,M1-3,Nettoyage,2025-07-25 21:15:26.637849,2025-07-25 23:12:26.637849,117,Nettoyage sur M1-3,OP2,True
8783,L1,M1-1,Maintenance_Preventive,2025-07-25 12:20:26.637849,2025-07-25 13:51:26.637849,91,Maintenance_Preventive sur M1-1,OP14,True
8784,L2,M2-3,Panne_Mecanique,2025-07-25 15:55:26.637849,2025-07-25 17:36:26.637849,101,Panne_Mecanique sur M2-3,OP10,True
8785,L2,M2-2,Probleme_Qualite,2025-07-25 10:09:26.637849,2025-07-25 11:44:26.637849,95,Probleme_Qualite sur M2-2,OP7,True
8786,L2,M2-1,Panne_Electrique,2025-07-25 15:22:26.637849,2025-07-25 17:06:26.637849,104,Panne_Electrique sur M2-1,OP5,True
8787,L2,M2-3,Attente_Operateur,2025-07-25 10:43:26.637849,2025-07-25 11:05:26.637849,22,Attente_Operateur sur M2-3,OP7,True
8788,L2,M2-2,Probleme_Qualite,2025-07-25 19:34:26.637849,2025-07-25 20:06:26.637849,32,Probleme_Qualite sur M2-2,OP11,True
8789,L2,M2-1,Panne_Electrique,2025-07-25 06:32:26.637849,2025-07-25 08:14:26.637849,102,Panne_Electrique sur M2-1,OP14,True
8790,L2,M2-2,Maintenance_Preventive,2025-07-25 08:33:26.637849,2025-07-25 09:37:26.637849,64,Maintenance_Preventive sur M2-2,OP11,True
8791,L2,M2-4,Panne_Mecanique,2025-07-25 13:05:26.637849,2025-07-25 14:57:26.637849,112,Panne_Mecanique sur M2-4,OP11,True
8792,L2,M2-4,Attente_Materiel,2025-07-25 16:31:26.637849,2025-07-25 16:50:26.637849,19,Attente_Materiel sur M2-4,OP1,True
8793,L2,M2-1,Maintenance_Preventive,2025-07-25 15:08:26.637849,2025-07-25 15:22:26.637849,14,Maintenance_Preventive sur M2-1,OP11,True
8794,L2,M2-4,Nettoyage,2025-07-25 18:47:26.637849,2025-07-25 20:24:26.637849,97,Nettoyage sur M2-4,OP4,True
8795,L2,M2-2,Panne_Mecanique,2025-07-25 08:09:26.637849,2025-07-25 08:24:26.637849,15,Panne_Mecanique sur M2-2,OP8,True
8796,L2,M2-1,Attente_Operateur,2025-07-25 11:13:26.637849,2025-07-25 12:44:26.637849,91,Attente_Operateur sur M2-1,OP9,True
8797,L2,M2-4,Nettoyage,2025-07-25 05:28:26.637849,2025-07-25 05:42:26.637849,14,Nettoyage sur M2-4,OP14,True
8798,L3,M3-2,Attente_Materiel,2025-07-25 07:14:26.637849,2025-07-25 08:29:26.637849,75,Attente_Materiel sur M3-2,OP12,True
8799,L3,M3-1,Nettoyage,2025-07-25 15:46:26.637849,2025-07-25 17:03:26.637849,77,Nettoyage sur M3-1,OP7,True
8800,L3,M3-1,Panne_Mecanique,2025-07-25 14:19:26.637849,2025-07-25 14:52:26.637849,33,Panne_Mecanique sur M3-1,OP2,True
8801,L1,M1-3,Nettoyage,2025-07-26 17:06:26.637849,2025-07-26 18:02:26.637849,56,Nettoyage sur M1-3,OP11,True
8802,L1,M1-2,Panne_Mecanique,2025-07-26 16:17:26.637849,2025-07-26 18:08:26.637849,111,Panne_Mecanique sur M1-2,OP10,True
8803,L1,M1-3,Attente_Materiel,2025-07-26 16:02:26.637849,2025-07-26 16:36:26.637849,34,Attente_Materiel sur M1-3,OP6,True
8804,L1,M1-1,Panne_Mecanique,2025-07-26 21:15:26.637849,2025-07-26 22:15:26.637849,60,Panne_Mecanique sur M1-1,OP12,True
8805,L1,M1-2,Attente_Operateur,2025-07-26 09:02:26.637849,2025-07-26 10:47:26.637849,105,Attente_Operateur sur M1-2,OP1,True
8806,L1,M1-3,Reglage,2025-07-26 17:34:26.637849,2025-07-26 18:39:26.637849,65,Reglage sur M1-3,OP14,True
8807,L1,M1-3,Maintenance_Preventive,2025-07-26 12:11:26.637849,2025-07-26 13:07:26.637849,56,Maintenance_Preventive sur M1-3,OP14,True
8808,L1,M1-1,Reglage,2025-07-26 07:54:26.637849,2025-07-26 08:45:26.637849,51,Reglage sur M1-1,OP5,True
8809,L2,M2-1,Reglage,2025-07-26 15:05:26.637849,2025-07-26 16:22:26.637849,77,Reglage sur M2-1,OP9,True
8810,L2,M2-1,Maintenance_Preventive,2025-07-26 08:18:26.637849,2025-07-26 09:53:26.637849,95,Maintenance_Preventive sur M2-1,OP7,True
8811,L2,M2-4,Attente_Operateur,2025-07-26 08:45:26.637849,2025-07-26 09:18:26.637849,33,Attente_Operateur sur M2-4,OP7,True
8812,L2,M2-4,Attente_Materiel,2025-07-26 07:37:26.637849,2025-07-26 07:42:26.637849,5,Attente_Materiel sur M2-4,OP4,True
8813,L2,M2-1,Panne_Electrique,2025-07-26 08:14:26.637849,2025-07-26 08:38:26.637849,24,Panne_Electrique sur M2-1,OP7,True
8814,L2,M2-4,Changement_Format,2025-07-26 13:57:26.637849,2025-07-26 14:56:26.637849,59,Changement_Format sur M2-4,OP1,True
8815,L2,M2-3,Probleme_Qualite,2025-07-26 11:23:26.637849,2025-07-26 11:32:26.637849,9,Probleme_Qualite sur M2-3,OP13,True
8816,L2,M2-2,Attente_Materiel,2025-07-26 10:08:26.637849,2025-07-26 10:45:26.637849,37,Attente_Materiel sur M2-2,OP4,True
8817,L2,M2-3,Changement_Format,2025-07-26 06:07:26.637849,2025-07-26 06:23:26.637849,16,Changement_Format sur M2-3,OP12,True
8818,L3,M3-1,Bourrage,2025-07-26 16:40:26.637849,2025-07-26 18:23:26.637849,103,Bourrage sur M3-1,OP14,True
8819,L3,M3-1,Attente_Operateur,2025-07-26 08:36:26.637849,2025-07-26 09:23:26.637849,47,Attente_Operateur sur M3-1,OP3,True
8820,L3,M3-2,Changement_Format,2025-07-26 13:07:26.637849,2025-07-26 13:35:26.637849,28,Changement_Format sur M3-2,OP6,True
8821,L3,M3-2,Maintenance_Preventive,2025-07-26 17:26:26.637849,2025-07-26 18:39:26.637849,73,Maintenance_Preventive sur M3-2,OP5,True
8822,L3,M3-1,Panne_Electrique,2025-07-26 12:07:26.637849,2025-07-26 13:04:26.637849,57,Panne_Electrique sur M3-1,OP7,True
8823,L3,M3-1,Attente_Materiel,2025-07-26 11:28:26.637849,2025-07-26 12:51:26.637849,83,Attente_Materiel sur M3-1,OP7,True
8824,L1,M1-1,Attente_Materiel,2025-07-29 12:15:26.637849,2025-07-29 13:31:26.637849,76,Attente_Materiel sur M1-1,OP4,True
8825,L1,M1-3,Attente_Materiel,2025-07-29 08:25:26.637849,2025-07-29 08:53:26.637849,28,Attente_Materiel sur M1-3,OP14,True
8826,L1,M1-2,Maintenance_Preventive,2025-07-29 15:26:26.637849,2025-07-29 17:13:26.637849,107,Maintenance_Preventive sur M1-2,OP8,True
8827,L1,M1-1,Probleme_Qualite,2025-07-29 11:42:26.637849,2025-07-29 12:28:26.637849,46,Probleme_Qualite sur M1-1,OP7,True
8828,L1,M1-2,Bourrage,2025-07-29 18:15:26.637849,2025-07-29 20:00:26.637849,105,Bourrage sur M1-2,OP11,True
8829,L2,M2-4,Bourrage,2025-07-29 20:15:26.637849,2025-07-29 22:08:26.637849,113,Bourrage sur M2-4,OP2,True
8830,L2,M2-3,Panne_Electrique,2025-07-29 20:06:26.637849,2025-07-29 21:25:26.637849,79,Panne_Electrique sur M2-3,OP6,True
8831,L2,M2-2,Panne_Electrique,2025-07-29 18:34:26.637849,2025-07-29 19:15:26.637849,41,Panne_Electrique sur M2-2,OP1,True
8832,L2,M2-3,Bourrage,2025-07-29 20:11:26.637849,2025-07-29 21:57:26.637849,106,Bourrage sur M2-3,OP10,True
8833,L2,M2-4,Bourrage,2025-07-29 08:08:26.637849,2025-07-29 09:06:26.637849,58,Bourrage sur M2-4,OP4,True
8834,L2,M2-3,Attente_Materiel,2025-07-29 13:09:26.637849,2025-07-29 13:20:26.637849,11,Attente_Materiel sur M2-3,OP4,True
8835,L2,M2-3,Attente_Materiel,2025-07-29 17:20:26.637849,2025-07-29 18:00:26.637849,40,Attente_Materiel sur M2-3,OP7,True
8836,L2,M2-3,Attente_Operateur,2025-07-29 16:42:26.637849,2025-07-29 18:27:26.637849,105,Attente_Operateur sur M2-3,OP2,True
8837,L2,M2-1,Bourrage,2025-07-29 08:02:26.637849,2025-07-29 09:35:26.637849,93,Bourrage sur M2-1,OP5,True
8838,L2,M2-3,Probleme_Qualite,2025-07-29 05:55:26.637849,2025-07-29 06:18:26.637849,23,Probleme_Qualite sur M2-3,OP8,True
8839,L2,M2-4,Changement_Format,2025-07-29 11:41:26.637849,2025-07-29 12:09:26.637849,28,Changement_Format sur M2-4,OP8,True
8840,L2,M2-2,Bourrage,2025-07-29 07:40:26.637849,2025-07-29 09:01:26.637849,81,Bourrage sur M2-2,OP14,True
8841,L2,M2-4,Probleme_Qualite,2025-07-29 18:21:26.637849,2025-07-29 18:28:26.637849,7,Probleme_Qualite sur M2-4,OP10,True
8842,L2,M2-1,Reglage,2025-07-29 11:31:26.637849,2025-07-29 12:09:26.637849,38,Reglage sur M2-1,OP9,True
8843,L2,M2-4,Attente_Operateur,2025-07-29 18:55:26.637849,2025-07-29 19:05:26.637849,10,Attente_Operateur sur M2-4,OP7,True
8844,L3,M3-1,Nettoyage,2025-07-29 15:30:26.637849,2025-07-29 16:53:26.637849,83,Nettoyage sur M3-1,OP10,True
8845,L3,M3-2,Attente_Materiel,2025-07-29 14:47:26.637849,2025-07-29 15:45:26.637849,58,Attente_Materiel sur M3-2,OP10,True
8846,L1,M1-1,Probleme_Qualite,2025-07-30 09:57:26.637849,2025-07-30 10:33:26.637849,36,Probleme_Qualite sur M1-1,OP9,True
8847,L1,M1-3,Nettoyage,2025-07-30 18:35:26.637849,2025-07-30 20:22:26.637849,107,Nettoyage sur M1-3,OP11,True
8848,L1,M1-3,Attente_Operateur,2025-07-30 05:34:26.637849,2025-07-30 06:06:26.637849,32,Attente_Operateur sur M1-3,OP12,True
8849,L1,M1-3,Bourrage,2025-07-30 20:40:26.637849,2025-07-30 21:39:26.637849,59,Bourrage sur M1-3,OP5,True
8850,L1,M1-1,Reglage,2025-07-30 14:44:26.637849,2025-07-30 16:30:26.637849,106,Reglage sur M1-1,OP2,True
8851,L2,M2-2,Nettoyage,2025-07-30 18:34:26.637849,2025-07-30 19:09:26.637849,35,Nettoyage sur M2-2,OP6,True
8852,L2,M2-2,Attente_Operateur,2025-07-30 19:00:26.637849,2025-07-30 19:28:26.637849,28,Attente_Operateur sur M2-2,OP14,True
8853,L2,M2-1,Panne_Electrique,2025-07-30 12:10:26.637849,2025-07-30 12:55:26.637849,45,Panne_Electrique sur M2-1,OP2,True
8854,L2,M2-2,Probleme_Qualite,2025-07-30 10:34:26.637849,2025-07-30 11:28:26.637849,54,Probleme_Qualite sur M2-2,OP11,True
8855,L2,M2-3,Panne_Mecanique,2025-07-30 16:04:26.637849,2025-07-30 16:55:26.637849,51,Panne_Mecanique sur M2-3,OP5,True
8856,L2,M2-2,Nettoyage,2025-07-30 08:40:26.637849,2025-07-30 09:16:26.637849,36,Nettoyage sur M2-2,OP5,True
8857,L2,M2-4,Panne_Electrique,2025-07-30 15:01:26.637849,2025-07-30 16:27:26.637849,86,Panne_Electrique sur M2-4,OP10,True
8858,L2,M2-1,Nettoyage,2025-07-30 13:42:26.637849,2025-07-30 13:47:26.637849,5,Nettoyage sur M2-1,OP6,True
8859,L3,M3-1,Reglage,2025-07-30 12:14:26.637849,2025-07-30 13:25:26.637849,71,Reglage sur M3-1,OP13,True
8860,L3,M3-2,Maintenance_Preventive,2025-07-30 15:58:26.637849,2025-07-30 17:15:26.637849,77,Maintenance_Preventive sur M3-2,OP4,True
8861,L3,M3-1,Panne_Mecanique,2025-07-30 13:15:26.637849,2025-07-30 15:12:26.637849,117,Panne_Mecanique sur M3-1,OP4,True
8862,L3,M3-1,Bourrage,2025-07-30 11:35:26.637849,2025-07-30 12:42:26.637849,67,Bourrage sur M3-1,OP7,True
8863,L3,M3-2,Bourrage,2025-07-30 12:15:26.637849,2025-07-30 12:58:26.637849,43,Bourrage sur M3-2,OP12,True
8864,L3,M3-2,Nettoyage,2025-07-30 13:12:26.637849,2025-07-30 13:19:26.637849,7,Nettoyage sur M3-2,OP6,True
8865,L3,M3-2,Panne_Mecanique,2025-07-30 20:04:26.637849,2025-07-30 21:35:26.637849,91,Panne_Mecanique sur M3-2,OP4,True
8866,L3,M3-1,Attente_Materiel,2025-07-30 07:40:26.637849,2025-07-30 08:16:26.637849,36,Attente_Materiel sur M3-1,OP9,True
8867,L3,M3-1,Maintenance_Preventive,2025-07-30 15:41:26.637849,2025-07-30 17:25:26.637849,104,Maintenance_Preventive sur M3-1,OP10,True
8868,L3,M3-1,Panne_Electrique,2025-07-30 19:34:26.637849,2025-07-30 19:44:26.637849,10,Panne_Electrique sur M3-1,OP2,True
